Comment,Date,Eval_Annot_Dataset,Eval_Loss,Experiment_Name,Learning_Rate,Loss,Max_Seq_Length,Model,Num_Train_Epochs,Train_Annot_Dataset,User,accuracy,f1_macro,f1_micro,f1_negative,f1_neutral,f1_positive,f1_weighted,precision_macro,precision_micro,precision_negative,precision_neutral,precision_positive,precision_weighted,recall_macro,recall_micro,recall_negative,recall_neutral,recall_positive,recall_weighted
No Comment,2020-02-09 23:30:14.154447,cb-annot-en-fr,0.46982855,translate-cb-annot-fr-cb-annot-fr,2e-05,0.5212259,128,bert_model.ckpt,3,cb-annot-en-fr,TPU1,0.8445,0.6184809924030943,0.8445,0.10588235294117647,0.9140893470790377,0.8354712771890687,0.8217121222831506,0.7153614944434525,0.8445,0.45,0.935678391959799,0.7604060913705584,0.8284425031247609,0.6268180954371829,0.8445,0.06,0.8934740882917467,0.926980198019802,0.8445
No Comment,2020-02-10 08:30:15.744917,cb-annot-en,0.46080682,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.4982716,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.862,0.723165827507525,0.8619999999999999,0.3981900452488688,0.9221846302561624,0.849122807017544,0.8533680597922134,0.7845051802411273,0.862,0.6197183098591549,0.928919182083739,0.8048780487804879,0.8556164988123818,0.7024650699234991,0.862,0.29333333333333333,0.9155470249520153,0.8985148514851485,0.862
No Comment,2020-02-10 08:31:43.599521,cb-annot-en-de,1.2355082,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.3927759,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.6785,0.5523221226665685,0.6785,0.35,0.7722157547535894,0.5347506132461161,0.644613655978051,0.7120534254280967,0.6785,0.7,0.6482084690553745,0.7879518072289157,0.708549142498332,0.5309769124705177,0.6785,0.23333333333333334,0.95489443378119,0.40470297029702973,0.6785
No Comment,2020-02-10 08:33:07.639968,cb-annot-en-es,0.5877143,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5979683,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8235,0.6506758148148037,0.8235,0.2487562189054726,0.8914342629482072,0.8118369625907315,0.8110761003005819,0.7187566167163048,0.8235,0.49019607843137253,0.9265010351966874,0.7395727365208545,0.8182591307742523,0.6417814286227087,0.8235,0.16666666666666666,0.8589251439539347,0.8997524752475248,0.8235
No Comment,2020-02-10 08:34:30.852022,cb-annot-en-fr,0.53617036,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.5313596,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8395,0.6869595686277666,0.8395000000000001,0.3271028037383177,0.9023773394031361,0.8313985627418463,0.8305563234571137,0.7507114821453057,0.8395,0.546875,0.9540106951871657,0.7512487512487512,0.8415596926970088,0.6733574892997938,0.8395,0.23333333333333334,0.8560460652591171,0.9306930693069307,0.8395
No Comment,2020-02-10 08:35:54.430826,cb-annot-en-pt,0.5666402,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.6075856,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8235,0.6669001518018685,0.8235,0.3018867924528302,0.8900830483634588,0.8087306145893166,0.8131019459254083,0.7257172974115695,0.8235,0.5161290322580645,0.9064676616915422,0.7545551982851019,0.8158196292678296,0.6529668974575,0.8235,0.21333333333333335,0.8742802303262955,0.8712871287128713,0.8235
No Comment,2020-02-10 08:37:18.137869,cb-annot-en,0.46080682,translate-cb-annot-en-cb-annot-en,2e-05,0.4982716,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.862,0.723165827507525,0.8619999999999999,0.3981900452488688,0.9221846302561624,0.849122807017544,0.8533680597922134,0.7845051802411273,0.862,0.6197183098591549,0.928919182083739,0.8048780487804879,0.8556164988123818,0.7024650699234991,0.862,0.29333333333333333,0.9155470249520153,0.8985148514851485,0.862
No Comment,2020-02-10 08:39:06.563146,cb-annot-en,0.7955822,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.7955947,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8825,0.7980888646281671,0.8825,0.5934065934065934,0.9303000968054211,0.8705599036724865,0.8808980460248035,0.814869955111205,0.8825,0.6585365853658537,0.9384765625,0.8475967174677609,0.8807656068219144,0.7856889518126478,0.8825,0.54,0.9222648752399232,0.8948019801980198,0.8825
No Comment,2020-02-10 08:40:29.048051,cb-annot-en-de,0.9161587,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.9436049,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.861,0.7641879207653272,0.861,0.5298507462686567,0.9141193595342066,0.8485936564931179,0.8588268295106904,0.7825611198695738,0.861,0.6016949152542372,0.9244357212953876,0.8215527230590962,0.8586654295548395,0.7516130970102769,0.861,0.47333333333333333,0.9040307101727447,0.8774752475247525,0.861
No Comment,2020-02-10 08:41:53.634097,cb-annot-en-es,0.9765527,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.91881394,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8515,0.7588360098917063,0.8515,0.5310344827586206,0.908824963432472,0.8366485834840265,0.8513314198827611,0.7630659939898532,0.8515,0.55,0.9236868186323092,0.8155111633372503,0.8519573424956822,0.7555593352041537,0.8515,0.5133333333333333,0.8944337811900192,0.8589108910891089,0.8515
No Comment,2020-02-10 08:43:20.037617,cb-annot-en-de,0.51154935,translate-cb-annot-de-cb-annot-de,2e-05,0.53185844,128,bert_model.ckpt,3,cb-annot-en-de,TPU1,0.8415,0.6994296137673217,0.8415,0.36363636363636365,0.9072265624999999,0.8274259151656014,0.8342178360621301,0.7406081408053512,0.8415,0.5185185185185185,0.9234592445328031,0.7798466593647316,0.835069205673831,0.684247607102361,0.8415,0.28,0.8915547024952015,0.8811881188118812,0.8415
No Comment,2020-02-10 08:43:21.466247,cb-annot-en-fr,0.8469918,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.8823697,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8755,0.7907683701871729,0.8755,0.5864661654135338,0.9237493929091792,0.862089552238806,0.873542575216175,0.813424556668599,0.8755,0.6724137931034483,0.9351032448377581,0.8327566320645905,0.8740535043973251,0.7754107675642805,0.8755,0.52,0.9126679462571977,0.8935643564356436,0.8755
No Comment,2020-02-10 08:44:15.880993,cb-annot-en-pt,0.48112702,translate-cb-annot-pt-cb-annot-pt,2e-05,0.48198235,128,bert_model.ckpt,3,cb-annot-en-pt,TPU4,0.8535,0.6472877112155555,0.8535,0.18072289156626503,0.9192669638434868,0.8418732782369146,0.8326091094376401,0.8820118815171994,0.8535,0.9375,0.9498464687819856,0.7586891757696127,0.871692937246338,0.6453798546841248,0.8535,0.1,0.8905950095969289,0.9455445544554455,0.8535
No Comment,2020-02-10 08:44:48.405416,cb-annot-en-pt,0.901561,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.84773874,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.866,0.7721688563210894,0.866,0.5447761194029851,0.9173151750972763,0.8544152744630071,0.8639631860639597,0.7911697121858202,0.866,0.6186440677966102,0.9299802761341223,0.8248847926267281,0.8641714851718216,0.7592652278663566,0.866,0.4866666666666667,0.9049904030710173,0.8861386138613861,0.866
No Comment,2020-02-10 08:49:12.774538,cb-annot-en-es,0.45741138,translate-cb-annot-es-cb-annot-es,2e-05,0.44464794,128,bert_model.ckpt,3,cb-annot-en-es,TPU1,0.8395,0.5801353081219577,0.8395000000000001,0.0,0.9140586189766519,0.8263473053892214,0.8100688518640812,0.5616953858194742,0.8395,0.0,0.9474768280123584,0.7376093294460642,0.7916295964906488,0.6074246340181043,0.8395,0.0,0.8829174664107485,0.9393564356435643,0.8395
No Comment,2020-02-10 08:52:17.930557,cb-annot-en,0.6523346,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.6607971,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU4,0.8675,0.7631308271582586,0.8675,0.5116279069767442,0.9211295034079844,0.8566350710900473,0.8643611330191949,0.7891615429658908,0.8675,0.6111111111111112,0.9347826086956522,0.821590909090909,0.8647777997364955,0.7475571539879516,0.8675,0.44,0.9078694817658349,0.8948019801980198,0.8675
No Comment,2020-02-10 08:53:48.957984,cb-annot-en,0.7957733,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.8496916,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.877,0.780518670258736,0.8769999999999999,0.5468164794007491,0.9315068493150684,0.8632326820603907,0.8750723080006046,0.8005000699339604,0.877,0.6239316239316239,0.9500998003992016,0.8274687854710556,0.8760942571331622,0.7675073428648047,0.877,0.4866666666666667,0.9136276391554703,0.9022277227722773,0.877
No Comment,2020-02-10 08:53:55.437510,cb-annot-en-de,0.68867755,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.7447039,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU4,0.868,0.7740033240910046,0.868,0.5490196078431373,0.9208984375,0.8520919269298763,0.8652096950054052,0.8057719176753005,0.868,0.6666666666666666,0.937375745526839,0.813273340832396,0.8669351931157712,0.7554863499785679,0.868,0.4666666666666667,0.9049904030710173,0.8948019801980198,0.868
No Comment,2020-02-10 08:55:03.198954,cb-annot-en-fr,0.46647322,translate-cb-annot-fr-cb-annot-fr,2e-05,0.44635227,128,bert_model.ckpt,3,cb-annot-en-fr,TPU1,0.854,0.6735004838121421,0.854,0.2564102564102564,0.9193706981317601,0.84472049689441,0.8394899837027578,0.7582784114382698,0.854,0.5555555555555556,0.9425403225806451,0.7767393561786086,0.8465328746273406,0.6632407002696431,0.854,0.16666666666666666,0.8973128598848369,0.9257425742574258,0.854
No Comment,2020-02-10 08:55:13.693700,cb-annot-en-de,0.83474374,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.89106065,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8725,0.7840553707576854,0.8725,0.5692883895131087,0.920666013712047,0.8622117090479007,0.8706971528128115,0.8050557378530199,0.8725,0.6495726495726496,0.94,0.82559456398641,0.8719981525684583,0.7703352379383812,0.8725,0.5066666666666667,0.9021113243761996,0.9022277227722773,0.8725
No Comment,2020-02-10 08:55:18.659510,cb-annot-en-es,0.7473869,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.70764214,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU4,0.8565,0.7485444254058528,0.8565,0.4918032786885246,0.912280701754386,0.8415492957746479,0.8521694070086322,0.7884179199644888,0.8565,0.6382978723404256,0.9267326732673268,0.8002232142857143,0.8539902417692378,0.7285495968022905,0.8565,0.4,0.8982725527831094,0.8873762376237624,0.8565
No Comment,2020-02-10 08:56:43.981682,cb-annot-en-es,0.940359,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,1.1200515,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8545,0.7629823524720681,0.8545,0.5379310344827587,0.9123837493881547,0.838632273545291,0.854504199529733,0.767316230529269,0.8545,0.5571428571428572,0.9310689310689311,0.8137369033760187,0.855622336336539,0.7598442636970031,0.8545,0.52,0.8944337811900192,0.8650990099009901,0.8545
No Comment,2020-02-10 08:56:53.466782,cb-annot-en-fr,0.6971218,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.713468,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU4,0.8615,0.7567567943429475,0.8615,0.5081967213114754,0.9140926640926641,0.8479809976247031,0.8569413551310188,0.7980201456546488,0.8615,0.6595744680851063,0.9194174757281554,0.815068493150685,0.8577722611936287,0.7352752914446915,0.8615,0.41333333333333333,0.9088291746641075,0.8836633663366337,0.8615
No Comment,2020-02-10 08:58:06.684878,cb-annot-en-fr,0.84500355,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.96129876,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8695,0.7777913988186277,0.8695,0.5539568345323741,0.9221032132424537,0.8573141486810552,0.8683174527563927,0.7895761999417839,0.8695,0.6015625,0.9357707509881423,0.8313953488372093,0.8685374696950547,0.7690211660321502,0.8695,0.5133333333333333,0.9088291746641075,0.8849009900990099,0.8695
No Comment,2020-02-10 08:58:18.006674,cb-annot-en-pt,0.6952673,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.7119471,128,bert_model.ckpt,3,cb-annot-en-de-fr-es,TPU4,0.861,0.7661668882669096,0.861,0.5390625,0.9137847053093036,0.8456534594914252,0.8581555166006829,0.7961590612270206,0.861,0.6509433962264151,0.9277942631058358,0.8097395243488109,0.8593363336320411,0.7483643095595548,0.861,0.46,0.9001919385796545,0.8849009900990099,0.861
No Comment,2020-02-10 08:59:38.711744,cb-annot-en-pt,0.8740424,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.7958921,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8675,0.7741611510727063,0.8675,0.5467625899280575,0.9250367466927977,0.8506841165972636,0.8666277223768464,0.7859032787082615,0.8675,0.59375,0.944944944944945,0.8190148911798396,0.8677295823529715,0.7658392509116555,0.8675,0.5066666666666667,0.9059500959692899,0.8849009900990099,0.8675
No Comment,2020-02-10 09:01:20.548859,cb-annot-en-pt,0.49961784,translate-cb-annot-pt-cb-annot-pt,2e-05,0.4601736,128,bert_model.ckpt,3,cb-annot-en-pt,TPU1,0.8415,0.585722836458006,0.8415,0.013245033112582783,0.9137760158572845,0.8301474604041508,0.8124502557483658,0.8958617107083526,0.8415,1.0,0.944672131147541,0.7429130009775171,0.8673110327227858,0.6106991927599669,0.8415,0.006666666666666667,0.8848368522072937,0.9405940594059405,0.8415
No Comment,2020-02-10 09:04:20.345999,cb-annot-en-pt,0.48029357,translate-cb-annot-pt-cb-annot-pt,2e-05,0.48288476,128,bert_model.ckpt,3,cb-annot-en-pt,TPU4,0.8485,0.7014176871051697,0.8485,0.3577981651376147,0.913508260447036,0.8329466357308585,0.8392831069134937,0.7608563523060773,0.8485,0.5735294117647058,0.9251968503937008,0.7838427947598253,0.8417147540204405,0.6835750619207793,0.8485,0.26,0.9021113243761996,0.8886138613861386,0.8485
No Comment,2020-02-10 09:04:24.362755,cb-annot-en,0.4665498,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.45087063,128,bert_model.ckpt,3,cb-annot-en,TPU3,0.856,0.7137565769926328,0.856,0.3796296296296296,0.9145679012345679,0.847072200113701,0.8471792676113672,0.7822040909656559,0.856,0.6212121212121212,0.9420142421159715,0.7833859095688749,0.8538682366991558,0.6946795533680047,0.856,0.2733333333333333,0.8886756238003839,0.9220297029702971,0.856
No Comment,2020-02-10 09:05:51.873455,cb-annot-en-de,1.3097348,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.4216982,128,bert_model.ckpt,3,cb-annot-en,TPU3,0.663,0.5172410202381944,0.663,0.29245283018867924,0.7662632375189108,0.49300699300699297,0.6203319341863287,0.6572067653528327,0.663,0.5,0.632334581772784,0.8392857142857143,0.706017745675049,0.5092818245356204,0.663,0.20666666666666667,0.972168905950096,0.349009900990099,0.663
No Comment,2020-02-10 09:07:04.700709,cb-annot-en,0.51399416,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.5510676,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8605,0.7139259228892825,0.8605,0.3693693693693693,0.9246575342465754,0.847750865051903,0.8519406275261373,0.7687649059931493,0.8605,0.5694444444444444,0.9431137724550899,0.7937365010799136,0.8547401552187204,0.6966321958491434,0.8605,0.2733333333333333,0.9069097888675623,0.9096534653465347,0.8605
No Comment,2020-02-10 09:07:15.036887,cb-annot-en-es,0.47393426,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.48134127,128,bert_model.ckpt,3,cb-annot-en,TPU3,0.8165,0.680834304329914,0.8165,0.3496503496503497,0.8982151471297637,0.7946374162096284,0.815227384027073,0.6844556445274521,0.8165,0.36764705882352944,0.9030067895247332,0.7827130852340937,0.8142561531887246,0.6779127048981289,0.8165,0.3333333333333333,0.8934740882917467,0.806930693069307,0.8165
No Comment,2020-02-10 09:08:27.557271,cb-annot-en,0.8107937,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.88173145,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8785,0.7889476039393841,0.8785,0.5748031496062993,0.925531914893617,0.8665077473182359,0.8753814937966142,0.823434599614273,0.8785,0.7019230769230769,0.9327485380116959,0.835632183908046,0.8762016213721748,0.7682817485203416,0.8785,0.4866666666666667,0.918426103646833,0.8997524752475248,0.8785
No Comment,2020-02-10 09:08:29.634083,cb-annot-en-de,1.5495174,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.7452512,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.654,0.4688141122494835,0.654,0.1590909090909091,0.7581552305961755,0.4891961970613657,0.6045659569352173,0.6571678789214607,0.654,0.5384615384615384,0.6221538461538462,0.8108882521489972,0.6921256230989641,0.4712767927464531,0.654,0.09333333333333334,0.9702495201535508,0.3502475247524752,0.654
No Comment,2020-02-10 09:08:37.877511,cb-annot-en-fr,0.47338247,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.45340818,128,bert_model.ckpt,3,cb-annot-en,TPU3,0.8335,0.7056978535960609,0.8335,0.38888888888888895,0.9071146245059288,0.821090047393365,0.833493765181175,0.7093746617865541,0.8335,0.4057971014492754,0.9348268839103869,0.7875,0.8356295891260072,0.7040015604247566,0.8335,0.37333333333333335,0.8809980806142035,0.8576732673267327,0.8335
No Comment,2020-02-10 09:09:55.568651,cb-annot-en-de,0.89754605,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,1.0647881,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.866,0.7698789475084471,0.866,0.5373134328358208,0.9197860962566845,0.8525373134328359,0.8639321382392847,0.7885728692412091,0.866,0.6101694915254238,0.9320197044334976,0.8235294117647058,0.8640508602272002,0.7571776160341562,0.866,0.48,0.9078694817658349,0.8836633663366337,0.866
No Comment,2020-02-10 09:09:59.999016,cb-annot-en-es,0.5633724,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.6155761,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.83,0.6541693653633452,0.83,0.24074074074074073,0.9032258064516129,0.8185415488976822,0.8193269864715095,0.6941910287870355,0.83,0.3939393939393939,0.935251798561151,0.7533818938605619,0.8211779267154812,0.6475644915739175,0.83,0.17333333333333334,0.8733205374280231,0.8960396039603961,0.83
No Comment,2020-02-10 09:10:03.279542,cb-annot-en-pt,0.48734695,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.47178265,128,bert_model.ckpt,3,cb-annot-en,TPU3,0.828,0.6913538529596196,0.828,0.36653386454183273,0.8958630527817404,0.8116646415552856,0.8221472055282596,0.7134744138510181,0.828,0.45544554455445546,0.8878416588124411,0.7971360381861575,0.8187668795100737,0.6791433500355794,0.828,0.30666666666666664,0.9040307101727447,0.8267326732673267,0.828
No Comment,2020-02-10 09:11:27.188198,cb-annot-en-es,0.94936776,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.94663316,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8565,0.7606172428378871,0.8565,0.5274725274725274,0.9120234604105572,0.8423557406305769,0.855036381649093,0.7752150952527721,0.8565,0.5853658536585366,0.9292828685258964,0.8109965635738832,0.8557014252102311,0.7505436992835559,0.8565,0.48,0.8953934740882917,0.8762376237623762,0.8565
No Comment,2020-02-10 09:11:32.451659,cb-annot-en,0.4665498,translate-cb-annot-en-cb-annot-en,2e-05,0.45087063,128,bert_model.ckpt,3,cb-annot-en,TPU3,0.856,0.7137565769926328,0.856,0.3796296296296296,0.9145679012345679,0.847072200113701,0.8471792676113672,0.7822040909656559,0.856,0.6212121212121212,0.9420142421159715,0.7833859095688749,0.8538682366991558,0.6946795533680047,0.856,0.2733333333333333,0.8886756238003839,0.9220297029702971,0.856
No Comment,2020-02-10 09:11:32.478434,cb-annot-en-fr,0.5579627,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.60297287,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.839,0.6565672145436325,0.839,0.2323232323232323,0.9068136272545091,0.8305647840531561,0.8254223149813166,0.7264356630801786,0.839,0.4791666666666667,0.9486373165618449,0.751503006012024,0.833784756357579,0.650024409350724,0.839,0.15333333333333332,0.8685220729366603,0.9282178217821783,0.839
No Comment,2020-02-10 09:12:54.726956,cb-annot-en-fr,0.94716245,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.9746425,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8595,0.749350439316313,0.8595,0.4827586206896552,0.9147588894301023,0.8505338078291815,0.8564119363077969,0.7709932173171393,0.8595,0.5675675675675675,0.9287833827893175,0.816628701594533,0.8563817054449934,0.7361759563672298,0.8595,0.42,0.9011516314779271,0.8873762376237624,0.8595
No Comment,2020-02-10 09:13:03.242387,cb-annot-en-pt,0.5916503,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.6131976,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.826,0.6533331819195212,0.826,0.24884792626728108,0.8996573666177191,0.8114942528735631,0.8152287606387972,0.6928592407741725,0.826,0.40298507462686567,0.9180819180819181,0.7575107296137339,0.8145788946816427,0.6452400499166999,0.826,0.18,0.8819577735124761,0.8737623762376238,0.826
No Comment,2020-02-10 09:14:17.721412,cb-annot-en-pt,0.8771359,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.8124251,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.867,0.7711473756211072,0.867,0.5393258426966293,0.9210526315789473,0.8530636525877454,0.8649555749003278,0.7907780072218166,0.867,0.6153846153846154,0.9356435643564357,0.8213058419243986,0.8654317033210062,0.7580953421637749,0.867,0.48,0.9069097888675623,0.8873762376237624,0.867
No Comment,2020-02-10 09:14:27.242786,cb-annot-en,0.51399416,translate-cb-annot-en-cb-annot-en,2e-05,0.5510676,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8605,0.7139259228892825,0.8605,0.3693693693693693,0.9246575342465754,0.847750865051903,0.8519406275261373,0.7687649059931493,0.8605,0.5694444444444444,0.9431137724550899,0.7937365010799136,0.8547401552187204,0.6966321958491434,0.8605,0.2733333333333333,0.9069097888675623,0.9096534653465347,0.8605
No Comment,2020-02-10 09:17:03.570332,cb-annot-en-de,0.5203199,translate-cb-annot-de-cb-annot-de,2e-05,0.44728538,128,bert_model.ckpt,3,cb-annot-en-de,TPU3,0.85,0.7094522922719299,0.85,0.37606837606837606,0.9136163982430453,0.8386721025043681,0.8430228011015195,0.7484607589713432,0.85,0.5238095238095238,0.929493545183714,0.7920792079207921,0.8435518513264293,0.6942316650091113,0.85,0.29333333333333333,0.8982725527831094,0.8910891089108911,0.85
No Comment,2020-02-10 09:22:37.271594,cb-annot-en-es,0.49415267,translate-cb-annot-es-cb-annot-es,2e-05,0.6002104,128,bert_model.ckpt,3,cb-annot-en-es,TPU3,0.8525,0.6892238193179524,0.8525,0.30697674418604654,0.9193154034229829,0.8413793103448276,0.8419038223766379,0.7434294892367027,0.8525,0.5076923076923077,0.9371884346959123,0.7854077253218884,0.8436568185835362,0.676017306145202,0.8525,0.22,0.9021113243761996,0.905940594059406,0.8525
No Comment,2020-02-10 09:23:28.836005,cb-annot-en,0.45112777,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.42049527,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8635,0.7386302972754129,0.8635,0.44081632653061226,0.9263055148853098,0.8487690504103166,0.8585690941108102,0.7723534368551542,0.8635,0.5684210526315789,0.94240317775571,0.8062360801781737,0.8593430109500756,0.7222627214736829,0.8635,0.36,0.9107485604606526,0.8960396039603961,0.8635
No Comment,2020-02-10 09:24:42.476464,cb-annot-en-de,0.8691748,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.88898,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.8645,0.7698238839273396,0.8645,0.539568345323741,0.9208353569694026,0.8490679494888757,0.8632462984738452,0.7812739621608101,0.8645,0.5859375,0.9321533923303835,0.8257309941520468,0.8631925515415567,0.7611837479333347,0.8645,0.5,0.9097888675623801,0.8737623762376238,0.8645
No Comment,2020-02-10 09:24:53.363930,cb-annot-en-de,1.6339316,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.8892335,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.629,0.4404264587715938,0.629,0.16766467065868262,0.7444403937294932,0.4091743119266055,0.5657347174508157,0.7381815697997963,0.629,0.8235294117647058,0.6002351557907113,0.7907801418439716,0.693962399354278,0.4497232938265035,0.629,0.09333333333333334,0.9798464491362764,0.275990099009901,0.629
No Comment,2020-02-10 09:26:19.415389,cb-annot-en-es,0.5463616,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.611368,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8305,0.6469765742609358,0.8305,0.2307692307692308,0.8995675156174916,0.8105929763960852,0.8134619304084239,0.7716401026455498,0.8305,0.65625,0.9008662175168431,0.7578040904198062,0.824722901855877,0.6365198938319936,0.8305,0.14,0.8982725527831094,0.8712871287128713,0.8305
No Comment,2020-02-10 09:27:42.342590,cb-annot-en-fr,0.4812185,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.52488595,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8525,0.6902795521546207,0.8525,0.3137254901960784,0.9167482859941235,0.8403648802736603,0.8406626803982029,0.769220786678151,0.8525,0.5925925925925926,0.936,0.7790697674418605,0.846844630490956,0.6745781996625766,0.8525,0.21333333333333335,0.8982725527831094,0.9121287128712872,0.8525
No Comment,2020-02-10 09:28:52.818655,cb-annot-en-pt,0.8875747,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.7929848,128,bert_model.ckpt,5,cb-annot-en-de-fr-es,TPU2,0.863,0.7577064151276721,0.863,0.5059288537549407,0.918525703200776,0.8486646884272997,0.8593570895238538,0.7883566524365039,0.863,0.6213592233009708,0.9284313725490196,0.8152793614595211,0.8596875488752586,0.7401322771432614,0.863,0.4266666666666667,0.9088291746641075,0.8849009900990099,0.863
No Comment,2020-02-10 09:29:07.060404,cb-annot-en-pt,0.54334843,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.5793124,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8375,0.6372414336638795,0.8375,0.18497109826589594,0.9052429052429053,0.8215102974828375,0.8173945461845623,0.7889690754450429,0.8375,0.6956521739130435,0.9074252651880425,0.7638297872340426,0.8335297102490016,0.6327838484424259,0.8375,0.10666666666666667,0.9030710172744721,0.8886138613861386,0.8375
No Comment,2020-02-10 09:30:34.551994,cb-annot-en,0.45112777,translate-cb-annot-en-cb-annot-en,2e-05,0.42049527,128,bert_model.ckpt,3,cb-annot-en,TPU1,0.8635,0.7386302972754129,0.8635,0.44081632653061226,0.9263055148853098,0.8487690504103166,0.8585690941108102,0.7723534368551542,0.8635,0.5684210526315789,0.94240317775571,0.8062360801781737,0.8593430109500756,0.7222627214736829,0.8635,0.36,0.9107485604606526,0.8960396039603961,0.8635
