Comment,Date,Eval_Annot_Dataset,Eval_Loss,Experiment_Name,Learning_Rate,Loss,Max_Seq_Length,Model,Num_Train_Iterations,Train_Annot_Dataset,User,accuracy,f1_macro,f1_micro,f1_negative,f1_neutral,f1_positive,f1_weighted,precision_macro,precision_micro,precision_negative,precision_neutral,precision_positive,precision_weighted,recall_macro,recall_micro,recall_negative,recall_neutral,recall_positive,recall_weighted
No Comment,2020-02-10 21:48:13.417198,cb-annot-en-pt,0.5691223,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.60247517,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.834,0.6816224200845319,0.834,0.32558139534883723,0.8985365853658536,0.8207492795389049,0.8241388745604901,0.7400736848552382,0.834,0.5384615384615384,0.9136904761904762,0.7680690399137001,0.8267172456049883,0.6661328704847452,0.834,0.23333333333333334,0.8838771593090211,0.8811881188118812,0.834
No Comment,2020-02-10 21:49:26.084289,cb-annot-en-pt,0.5069826,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.52712655,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8185,0.5664019477809895,0.8184999999999999,0.0,0.8894549159449822,0.8097509273979862,0.7905453858761221,0.5519819191574618,0.8185,0.0,0.9478827361563518,0.7080630213160334,0.7799043661491367,0.594452151549128,0.8185,0.0,0.8378119001919386,0.9455445544554455,0.8185
No Comment,2020-02-10 21:49:38.455324,cb-annot-en,0.4835111,translate-cb-annot-en-cb-annot-en,2e-05,0.53570247,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.867,0.7377259912098292,0.867,0.43243243243243246,0.921326076199901,0.8594194649971543,0.8596487819914311,0.8044037777761034,0.867,0.6666666666666666,0.95097037793667,0.7955742887249737,0.8668675795498945,0.715960009628602,0.867,0.32,0.8934740882917467,0.9344059405940595,0.867
No Comment,2020-02-10 21:50:51.872415,cb-annot-en,0.48073325,translate-cb-annot-en-cb-annot-en,2e-05,0.4966422,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.83,0.5745848420661704,0.83,0.0,0.9004106776180698,0.8233438485804416,0.8017448778655127,0.5612377635453534,0.83,0.0,0.9679911699779249,0.7157221206581352,0.7934751363043855,0.6035700259085409,0.83,0.0,0.8416506717850288,0.969059405940594,0.83
No Comment,2020-02-10 21:55:06.343060,cb-annot-en-de,0.5017308,translate-cb-annot-de-cb-annot-de,2e-05,0.45676422,128,bert_model.ckpt,300,cb-annot-en-de,TPU1,0.855,0.71501021739563,0.855,0.3826086956521739,0.9173676397822861,0.8450543167524299,0.8480461364684657,0.7607397754545779,0.855,0.55,0.9468845760980592,0.7853347502656748,0.8518521032544214,0.6991908701426764,0.855,0.29333333333333333,0.8896353166986565,0.9146039603960396,0.855
No Comment,2020-02-10 21:56:02.032435,cb-annot-en-de,0.49252558,translate-cb-annot-de-cb-annot-de,2e-05,0.52632254,128,bert_model.ckpt,100,cb-annot-en-de,TPU4,0.8265,0.5715871718856572,0.8265,0.0,0.8997481108312343,0.8150134048257373,0.7980341812926708,0.5553312713004552,0.8265,0.0,0.9469777306468717,0.7190160832544938,0.7838578953018357,0.5991999391877768,0.8265,0.0,0.8570057581573897,0.9405940594059405,0.8265
No Comment,2020-02-10 22:00:37.763331,cb-annot-en-es,0.49655107,translate-cb-annot-es-cb-annot-es,2e-05,0.5695728,128,bert_model.ckpt,300,cb-annot-en-es,TPU1,0.8565,0.6820027492810764,0.8565,0.27722772277227725,0.9239823442864148,0.8447981807845367,0.8434853456180957,0.7548596340397612,0.8565,0.5384615384615384,0.9448345035105316,0.7812828601472135,0.8482816672130765,0.6700839440949853,0.8565,0.18666666666666668,0.9040307101727447,0.9195544554455446,0.8565
No Comment,2020-02-10 22:01:08.228882,cb-annot-en-es,0.45864046,translate-cb-annot-es-cb-annot-es,2e-05,0.4645617,128,bert_model.ckpt,100,cb-annot-en-es,TPU4,0.8325,0.5765167541432997,0.8325,0.0,0.9032591826176928,0.8262910798122066,0.8044196303879494,0.5646516259681272,0.8325,0.0,0.9797979797979798,0.7141568981064021,0.7989941343097339,0.6060033066646396,0.8325,0.0,0.8378119001919386,0.9801980198019802,0.8325
No Comment,2020-02-10 22:06:53.813488,cb-annot-en-fr,0.4533682,translate-cb-annot-fr-cb-annot-fr,2e-05,0.47035852,128,bert_model.ckpt,300,cb-annot-en-fr,TPU1,0.855,0.6566969189034514,0.855,0.19999999999999998,0.9211943220753794,0.8488964346349746,0.8378964013938024,0.7323748635792432,0.855,0.475,0.9400599400599401,0.7820646506777894,0.8413503476450558,0.6526518352411057,0.855,0.12666666666666668,0.9030710172744721,0.9282178217821783,0.855
No Comment,2020-02-10 22:07:08.537156,cb-annot-en-fr,0.48030895,translate-cb-annot-fr-cb-annot-fr,2e-05,0.5153269,128,bert_model.ckpt,100,cb-annot-en-fr,TPU4,0.825,0.5712311761213364,0.825,0.0,0.8948453608247423,0.818848167539267,0.7970290926755547,0.5587371007966887,0.825,0.0,0.9665924276169265,0.7096188747731398,0.7902806801967672,0.6002784059595979,0.825,0.0,0.8330134357005758,0.9678217821782178,0.825
No Comment,2020-02-10 22:12:36.097333,cb-annot-en-pt,0.48440778,translate-cb-annot-pt-cb-annot-pt,2e-05,0.51470274,128,bert_model.ckpt,100,cb-annot-en-pt,TPU4,0.824,0.5706837031825719,0.824,0.0,0.8937273198548471,0.8183237896928683,0.7962347446802942,0.5593381893396784,0.824,0.0,0.971815107102593,0.706199460916442,0.7916202530106935,0.6000091851795544,0.824,0.0,0.8272552783109405,0.9727722772277227,0.824
No Comment,2020-02-10 22:12:39.119635,cb-annot-en-pt,0.49872434,translate-cb-annot-pt-cb-annot-pt,2e-05,0.57665217,128,bert_model.ckpt,300,cb-annot-en-pt,TPU1,0.8385,0.5999172696673751,0.8385,0.06329113924050632,0.910802775024777,0.8256578947368421,0.8128408707046311,0.7692466976464006,0.8385,0.625,0.9415983606557377,0.7411417322834646,0.836869005744159,0.6157405999717055,0.8385,0.03333333333333333,0.8819577735124761,0.931930693069307,0.8385
No Comment,2020-02-10 22:18:46.225749,cb-annot-en,0.5145428,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.5450977,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.821,0.5668819513461861,0.821,0.0,0.8937836514929026,0.8068622025456559,0.7916336122562473,0.5472725472725473,0.821,0.0,0.9120879120879121,0.7297297297297297,0.7700086130086129,0.5928091129650394,0.821,0.0,0.8761996161228407,0.9022277227722773,0.821
No Comment,2020-02-10 22:19:09.661842,cb-annot-en,0.44577783,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.45296893,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8395,0.5804604534491493,0.8395000000000001,0.0,0.9118236472945892,0.8295577130528586,0.8102014363138359,0.5630200170226867,0.8395,0.0,0.9538784067085954,0.7351816443594646,0.7939840342164018,0.6083510702317833,0.8395,0.0,0.8733205374280231,0.9517326732673267,0.8395
No Comment,2020-02-10 22:20:10.374256,cb-annot-en-de,0.5024139,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.4988269,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8155,0.5635131482303196,0.8155,0.0,0.8901044256588762,0.8004350190320828,0.787120153457236,0.5458342133456919,0.8155,0.0,0.9236326109391125,0.7138700290979632,0.7696160820548548,0.5899387443542818,0.8155,0.0,0.8589251439539347,0.9108910891089109,0.8155
No Comment,2020-02-10 22:20:35.214968,cb-annot-en-de,0.4483343,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.45865157,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.838,0.5792790691241607,0.838,0.0,0.9116325511732402,0.826204656199242,0.8087472402657518,0.56147066354592,0.838,0.0,0.9500520291363164,0.7343599615014437,0.7916585316266042,0.6068355156053032,0.838,0.0,0.8761996161228407,0.9443069306930693,0.838
No Comment,2020-02-10 22:22:00.253688,cb-annot-en-es,0.44931024,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.42063054,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8355,0.5776972229945359,0.8355,0.0,0.9091821374811841,0.8239095315024233,0.8065433443546759,0.5606491185335991,0.8355,0.0,0.9526813880126183,0.7292659675881792,0.7909704540601986,0.6054213146842515,0.8355,0.0,0.8694817658349329,0.9467821782178217,0.8355
No Comment,2020-02-10 22:22:49.452468,cb-annot-en-es,0.5175093,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.54416674,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8095,0.5592331905566846,0.8095,0.0,0.8822947576656776,0.7954048140043763,0.781019113601586,0.5409830598906229,0.8095,0.0,0.9102040816326531,0.7127450980392157,0.7621653461384553,0.5852661801688807,0.8095,0.0,0.8560460652591171,0.8997524752475248,0.8095
No Comment,2020-02-10 22:24:37.171350,cb-annot-en-fr,0.43625718,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.4251444,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.845,0.5841935841935842,0.845,0.0,0.9170829170829172,0.8354978354978355,0.8153413253413255,0.5661858974358974,0.845,0.0,0.95625,0.7423076923076923,0.7980985576923078,0.6121478750562196,0.845,0.0,0.8809980806142035,0.9554455445544554,0.845
No Comment,2020-02-10 22:26:16.847168,cb-annot-en-fr,0.49439543,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.50670236,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.832,0.5750739058331531,0.832,0.0,0.9034825870646767,0.8217391304347826,0.8026970365563487,0.5568582228201678,0.832,0.0,0.9380165289256198,0.7325581395348837,0.784660099942341,0.6023482386626379,0.832,0.0,0.8714011516314779,0.9356435643564357,0.832
No Comment,2020-02-10 22:28:04.970010,cb-annot-en-pt,0.45692307,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.44790015,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8375,0.5791723726420442,0.8375,0.0,0.9100050276520866,0.8275120902740463,0.8084275038774518,0.5622978279319942,0.8375,0.0,0.955649419218585,0.7312440645773979,0.7933159495021517,0.6071641233221211,0.8375,0.0,0.8685220729366603,0.9529702970297029,0.8375
No Comment,2020-02-10 22:29:45.015931,cb-annot-en-pt,0.4943694,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.5321259,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8235,0.5683410268869453,0.8235,0.0,0.8969873663751216,0.8080357142857143,0.793776846452867,0.5480789748842371,0.8235,0.0,0.9084645669291339,0.7357723577235772,0.770562071890404,0.5939453830219875,0.8235,0.0,0.8857965451055663,0.8960396039603961,0.8235
No Comment,2020-02-10 22:33:32.070147,cb-annot-en,0.4504572,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.43370563,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8675,0.7275200310677925,0.8675,0.39999999999999997,0.9273797841020608,0.8551803091013166,0.8586577123941056,0.8019535996036247,0.8675,0.6615384615384615,0.9487951807228916,0.7955271565495208,0.8653306450180176,0.7060271353430929,0.8675,0.2866666666666667,0.9069097888675623,0.9245049504950495,0.8675
No Comment,2020-02-10 22:34:56.993722,cb-annot-en,0.4725122,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.4866395,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.831,0.5752023726074434,0.831,0.0,0.9022017409114184,0.823405376910912,0.8027028792868575,0.5614136239822299,0.831,0.0,0.9670691547749726,0.7171717171717171,0.7935804033751345,0.6040245339313203,0.831,0.0,0.845489443378119,0.9665841584158416,0.831
No Comment,2020-02-10 22:36:45.016450,cb-annot-en-de,1.5782768,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.7807866,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.6395,0.48154845346127634,0.6395,0.26865671641791045,0.7538688282977156,0.4221198156682028,0.583451318804407,0.6559895571376945,0.6395,0.5294117647058824,0.6118421052631579,0.8267148014440433,0.6924683989784399,0.48172722550565994,0.6395,0.18,0.9817658349328215,0.2834158415841584,0.6395
No Comment,2020-02-10 22:38:25.075997,cb-annot-en-de,1.6339465,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.7761621,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.5665,0.31869320498152315,0.5665,0.0,0.7065826330532213,0.24949698189134806,0.4689263325048329,0.4076319980399363,0.5665,0.0,0.5562293274531422,0.6666666666666666,0.5591288129364205,0.37393182696388644,0.5665,0.0,0.9683301343570058,0.15346534653465346,0.5665
No Comment,2020-02-10 22:40:13.059876,cb-annot-en-es,0.50097734,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.52189046,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8405,0.6604317906669384,0.8404999999999999,0.2486486486486486,0.9040428641013152,0.8286038592508513,0.8244109399827778,0.780081694946484,0.8405,0.6571428571428571,0.9179030662710188,0.7651991614255765,0.8366536730288481,0.6491312298216386,0.8405,0.15333333333333332,0.8905950095969289,0.9034653465346535,0.8405
No Comment,2020-02-10 22:41:53.172150,cb-annot-en-es,0.49487957,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.51582813,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.822,0.5690450107026966,0.822,0.0,0.8936825885978429,0.8134524435102469,0.7942434158376159,0.5560584273064406,0.822,0.0,0.9613259668508287,0.7068493150684931,0.786417952016953,0.5976178711921096,0.822,0.0,0.8349328214971209,0.9579207920792079,0.822
No Comment,2020-02-10 22:43:41.140298,cb-annot-en-fr,0.5172624,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.4742272,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.846,0.6713915461990982,0.8459999999999999,0.2702702702702703,0.9089099054255848,0.8349944629014395,0.8311500940091815,0.8046513078355461,0.846,0.7142857142857143,0.9441571871768356,0.7555110220440882,0.8507037759963715,0.6586781998737302,0.846,0.16666666666666666,0.8761996161228407,0.9331683168316832,0.846
No Comment,2020-02-10 22:45:21.018178,cb-annot-en-fr,0.49189362,zeroshot-cb-annot-en-cb-annot-fr,2e-05,0.50444025,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.8225,0.5696454572874076,0.8225,0.0,0.8916537065837222,0.8172826652785007,0.7947337779026337,0.5582871013302189,0.8225,0.0,0.9695603156708005,0.7053009883198562,0.790082523745709,0.598956848659914,0.8225,0.0,0.8253358925143954,0.9715346534653465,0.8225
No Comment,2020-02-10 22:47:09.017273,cb-annot-en-pt,0.5387973,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.53192246,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.832,0.6353778119685709,0.832,0.19540229885057472,0.8989805375347544,0.8117505995203836,0.8109712746756351,0.7882394209663528,0.832,0.7083333333333334,0.8691756272401434,0.7872093023255814,0.8239980599316495,0.6273689105954742,0.832,0.11333333333333333,0.9309021113243762,0.8378712871287128,0.832
No Comment,2020-02-10 22:48:48.837902,cb-annot-en-pt,0.5151675,zeroshot-cb-annot-en-cb-annot-pt,2e-05,0.5364907,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.818,0.5658096485904482,0.818,0.0,0.8884401817264008,0.8089887640449438,0.7897087953536122,0.5499008477210366,0.818,0.0,0.9371671991480298,0.7125353440150801,0.7761283897382159,0.5933911049454274,0.818,0.0,0.8445297504798465,0.9356435643564357,0.818
No Comment,2020-02-10 22:50:37.157386,cb-annot-en,0.4504572,translate-cb-annot-en-cb-annot-en,2e-05,0.43370563,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8675,0.7275200310677925,0.8675,0.39999999999999997,0.9273797841020608,0.8551803091013166,0.8586577123941056,0.8019535996036247,0.8675,0.6615384615384615,0.9487951807228916,0.7955271565495208,0.8653306450180176,0.7060271353430929,0.8675,0.2866666666666667,0.9069097888675623,0.9245049504950495,0.8675
No Comment,2020-02-10 22:52:17.044012,cb-annot-en,0.4725122,translate-cb-annot-en-cb-annot-en,2e-05,0.4866395,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.831,0.5752023726074434,0.831,0.0,0.9022017409114184,0.823405376910912,0.8027028792868575,0.5614136239822299,0.831,0.0,0.9670691547749726,0.7171717171717171,0.7935804033751345,0.6040245339313203,0.831,0.0,0.845489443378119,0.9665841584158416,0.831
No Comment,2020-02-10 22:55:59.203034,cb-annot-en-de,0.5093769,translate-cb-annot-de-cb-annot-de,2e-05,0.5143091,128,bert_model.ckpt,300,cb-annot-en-de,TPU1,0.853,0.6899175256155962,0.853,0.31313131313131315,0.9166666666666667,0.8399545970488083,0.8404098390259004,0.7861294741824669,0.853,0.6458333333333334,0.93687374749499,0.7756813417190775,0.8499239844993972,0.6732737035699731,0.853,0.20666666666666667,0.8973128598848369,0.9158415841584159,0.853
No Comment,2020-02-10 22:57:35.017450,cb-annot-en-de,0.47533706,translate-cb-annot-de-cb-annot-de,2e-05,0.5028667,128,bert_model.ckpt,100,cb-annot-en-de,TPU4,0.8245,0.5705376162944309,0.8245,0.0,0.8961303462321792,0.8154825026511135,0.7963388414580153,0.5559349750549006,0.8245,0.0,0.9544468546637744,0.7133580705009277,0.7854634717622012,0.5987541412490577,0.8245,0.0,0.8445297504798465,0.9517326732673267,0.8245
No Comment,2020-02-10 23:01:26.696541,cb-annot-en-es,0.50064105,translate-cb-annot-es-cb-annot-es,2e-05,0.5265864,128,bert_model.ckpt,300,cb-annot-en-es,TPU1,0.8585,0.6968761331858562,0.8585,0.32038834951456313,0.922167487684729,0.8480725623582767,0.8470997024900798,0.7730269711936746,0.8585,0.5892857142857143,0.9473684210526315,0.7824267782426778,0.8538757943498914,0.6813383756801784,0.8585,0.22,0.8982725527831094,0.9257425742574258,0.8585
No Comment,2020-02-10 23:02:41.844289,cb-annot-en-es,0.46739063,translate-cb-annot-es-cb-annot-es,2e-05,0.4705521,128,bert_model.ckpt,100,cb-annot-en-es,TPU4,0.8305,0.5749086359361689,0.8305,0.0,0.9020010261672652,0.8227248816412415,0.8023233868162067,0.5615303425998125,0.8305,0.0,0.9691289966923925,0.7154620311070449,0.7939628678439826,0.6037972799199306,0.8305,0.0,0.8435700575815739,0.9678217821782178,0.8305
No Comment,2020-02-10 23:06:55.784209,cb-annot-en-fr,0.4792901,translate-cb-annot-fr-cb-annot-fr,2e-05,0.4936065,128,bert_model.ckpt,300,cb-annot-en-fr,TPU1,0.851,0.6512004356522949,0.851,0.19653179190751444,0.9175769612711022,0.839492553778268,0.8319524729417281,0.8156538830271615,0.851,0.7391304347826086,0.9506172839506173,0.7572139303482587,0.8566208154076637,0.647307084835163,0.851,0.11333333333333333,0.8867562380038387,0.9418316831683168,0.851
No Comment,2020-02-10 23:07:56.052647,cb-annot-en-fr,0.5097221,translate-cb-annot-fr-cb-annot-fr,2e-05,0.52868617,128,bert_model.ckpt,100,cb-annot-en-fr,TPU4,0.8245,0.5707419994175359,0.8245,0.0,0.8939005638134291,0.8183254344391785,0.7963256692602246,0.5571621934573536,0.8245,0.0,0.9592959295929593,0.7121906507791017,0.7875182022326889,0.5994952902200009,0.8245,0.0,0.836852207293666,0.9616336633663366,0.8245
No Comment,2020-02-10 23:12:31.538958,cb-annot-en-pt,0.5073922,translate-cb-annot-pt-cb-annot-pt,2e-05,0.51888245,128,bert_model.ckpt,300,cb-annot-en-pt,TPU1,0.8485,0.6914442907499182,0.8485,0.32673267326732675,0.9132374814080317,0.8343627175743964,0.8373842162086902,0.7809494821725037,0.8485,0.6346153846153846,0.9446153846153846,0.763617677286742,0.8482423108546129,0.6744772049181886,0.8485,0.22,0.8838771593090211,0.9195544554455446,0.8485
No Comment,2020-02-10 23:13:18.443587,cb-annot-en-pt,0.49316713,translate-cb-annot-pt-cb-annot-pt,2e-05,0.49573025,128,bert_model.ckpt,100,cb-annot-en-pt,TPU4,0.8225,0.5696705986212117,0.8225,0.0,0.892579138557343,0.8164326573062923,0.7948725247401178,0.5585957622896135,0.8225,0.0,0.9717514124293786,0.7040358744394619,0.7907129791492489,0.598956848659914,0.8225,0.0,0.8253358925143954,0.9715346534653465,0.8225
No Comment,2020-02-10 23:18:53.669663,cb-annot-en,0.47694355,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.43845385,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.833,0.5762985668726747,0.833,0.0,0.9056795131845843,0.8232161874334399,0.8044383660922781,0.5608816534351656,0.833,0.0,0.9602150537634409,0.7224299065420561,0.7921337252537433,0.6045629754914071,0.833,0.0,0.8570057581573897,0.9566831683168316,0.833
No Comment,2020-02-10 23:19:17.155916,cb-annot-en,0.4971131,multitranslate-cb-annot-en-de-fr-es-cb-annot-en,2e-05,0.5289739,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8235,0.5695191944994406,0.8235,0.0,0.8948163059889281,0.8137412775093935,0.7949507715340266,0.5530747176876719,0.8235,0.0,0.9407407407407408,0.7184834123222749,0.7803932245041248,0.5970952661484958,0.8235,0.0,0.8531669865642995,0.9381188118811881,0.8235
No Comment,2020-02-10 23:20:19.586812,cb-annot-en-de,0.46553096,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.43595842,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8315,0.5751435927906515,0.8315,0.0,0.904040404040404,0.8213903743315507,0.802846761734997,0.559107208107967,0.8315,0.0,0.9541577825159915,0.7231638418079096,0.7892743967812271,0.6031400644862951,0.8315,0.0,0.8589251439539347,0.9504950495049505,0.8315
No Comment,2020-02-10 23:21:45.185098,cb-annot-en-de,0.5031356,multitranslate-cb-annot-en-de-fr-escb-annot-de,2e-05,0.49249727,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.826,0.5709148023516534,0.826,0.0,0.8988540109616342,0.813890396093326,0.7971146597327151,0.553117569022052,0.826,0.0,0.9347150259067357,0.7246376811594203,0.7797401516858151,0.5979536053413402,0.826,0.0,0.8656429942418427,0.9282178217821783,0.826
No Comment,2020-02-10 23:23:33.343819,cb-annot-en-es,0.45420632,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.45155457,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8355,0.5777299623453469,0.8355,0.0,0.9090909090909091,0.8240989779451316,0.8065723507261968,0.5608216972345069,0.8355,0.0,0.9536354056902002,0.7288296860133207,0.7912912395139758,0.6055139583056194,0.8355,0.0,0.8685220729366603,0.948019801980198,0.8355
No Comment,2020-02-10 23:25:13.255073,cb-annot-en-es,0.49946743,multitranslate-cb-annot-en-de-fr-es-cb-annot-es,2e-05,0.50374335,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8195,0.5668950773558369,0.8195,0.0,0.8921518987341773,0.8085333333333333,0.791458605907173,0.5515562694267903,0.8195,0.0,0.9442658092175777,0.7104029990627929,0.7789652982237263,0.5945360850864357,0.8195,0.0,0.845489443378119,0.9381188118811881,0.8195
No Comment,2020-02-10 23:27:01.264606,cb-annot-en-fr,0.45365354,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.41727364,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8395,0.5804673359157934,0.8395000000000001,0.0,0.9127382146439318,0.8286637931034483,0.8103167822432815,0.5632203262984583,0.8395,0.0,0.9558823529411765,0.7337786259541985,0.7944612707678491,0.6083510702317833,0.8395,0.0,0.8733205374280231,0.9517326732673267,0.8395
No Comment,2020-02-10 23:28:40.970321,cb-annot-en-fr,0.4885394,multitranslate-cb-annot-en-de-fr-es-cb-annot-fr,2e-05,0.4828384,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8255,0.5716332605047338,0.8255,0.0,0.8946280991735537,0.8202716823406478,0.7974909993350432,0.5594816693703789,0.8255,0.0,0.9686800894854586,0.7097649186256781,0.7914273537466979,0.6008762344564591,0.8255,0.0,0.8310940499040307,0.9715346534653465,0.8255
No Comment,2020-02-10 23:30:29.803559,cb-annot-en-pt,0.47743747,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.45263028,128,bert_model.ckpt,300,cb-annot-en-de-fr-es,TPU1,0.8315,0.5793740056142732,0.8315,0.013245033112582783,0.9034866093986862,0.8213903743315507,0.8035516122101057,0.8924242332885134,0.8315,1.0,0.9541088580576307,0.7231638418079096,0.8642489071384211,0.6050423890757598,0.8315,0.006666666666666667,0.8579654510556622,0.9504950495049505,0.8315
No Comment,2020-02-10 23:32:09.005801,cb-annot-en-pt,0.49580008,multitranslate-cb-annot-en-de-fr-es-cb-annot-pt,2e-05,0.5133809,128,bert_model.ckpt,100,cb-annot-en-de-fr-es,TPU4,0.8205,0.5676746948914569,0.8204999999999999,0.0,0.8923857868020305,0.8106382978723404,0.7924308672642835,0.5526730571281523,0.8205,0.0,0.947198275862069,0.710820895522388,0.7806619435151827,0.5955464548374223,0.8205,0.0,0.8435700575815739,0.943069306930693,0.8205
No Comment,2020-02-10 23:36:13.946730,cb-annot-en,0.5115651,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.48481837,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.8605,0.6898671966440215,0.8605,0.29591836734693877,0.9224011713030746,0.8512820512820514,0.846682836517871,0.7858908413035355,0.8605,0.6304347826086957,0.9384309831181727,0.7888067581837381,0.8548830812064504,0.6749160242319817,0.8605,0.19333333333333333,0.9069097888675623,0.9245049504950495,0.8605
No Comment,2020-02-10 23:37:27.755702,cb-annot-en,0.48406613,zeroshot-cb-annot-en-cb-annot-en,2e-05,0.4754301,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.834,0.5771274240680068,0.834,0.0,0.905295315682281,0.826086956521739,0.805397989905251,0.5622809170996342,0.834,0.0,0.9642082429501084,0.7226345083487941,0.7942968359499193,0.6057586324851295,0.834,0.0,0.8531669865642995,0.9641089108910891,0.834
No Comment,2020-02-10 23:39:09.043422,cb-annot-en-de,1.5420985,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.6193625,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.645,0.45517082388709174,0.645,0.1452513966480447,0.7571214392803598,0.46313963573287076,0.5924625374497506,0.6144483723697807,0.645,0.4482758620689655,0.6211562115621156,0.7739130434782608,0.669903945444252,0.4621340128254668,0.645,0.08666666666666667,0.9692898272552783,0.33044554455445546,0.645
No Comment,2020-02-10 23:40:49.158154,cb-annot-en-de,1.5851997,zeroshot-cb-annot-en-cb-annot-de,2e-05,1.7344431,128,bert_model.ckpt,100,cb-annot-en,TPU4,0.575,0.3274203274203274,0.575,0.0,0.7125307125307125,0.26973026973026976,0.4801995301995302,0.4203954492842554,0.575,0.0,0.5617044825677919,0.6994818652849741,0.5752387089929492,0.380389166555811,0.575,0.0,0.974088291746641,0.1670792079207921,0.575
No Comment,2020-02-10 23:42:37.108108,cb-annot-en-es,0.5787892,zeroshot-cb-annot-en-cb-annot-es,2e-05,0.5826657,128,bert_model.ckpt,300,cb-annot-en,TPU1,0.833,0.6276682395746889,0.833,0.16470588235294115,0.9012048192771085,0.8170940170940172,0.8119866349258271,0.7874194864099296,0.833,0.7,0.9051306873184899,0.7571277719112989,0.8299527079450979,0.6260074769473108,0.833,0.09333333333333334,0.8973128598848369,0.8873762376237624,0.833
